Wall time,Step,Value
1701984898.696347,49477,153563.09375
1701985050.599953,49558,153012.125
1701985165.699183,49619,131511.328125
1701985200.241862,49638,122589.546875
1701985306.912155,49697,120320.5703125
1701985525.372858,49813,131201.8125
1701985669.861667,49892,142088.625
1701985884.57038,50006,158165.734375
1701985975.087844,50056,132175.625
1701986148.152108,50149,113594.515625
1701986177.423955,50165,141402.296875
1701986232.192195,50195,120096.875
1701986369.263683,50268,124370.6484375
1701986580.790409,50382,104696.46875
1701986744.381873,50470,166181.90625
1701986871.371269,50538,122102.5234375
1701987041.420924,50629,145058.515625
1701987045.069861,50631,137087.3125
