Wall time,Step,Value
1701667657.731519,15825,1589166.25
1701667662.19899,15828,1588887.625
1701667690.472783,15847,1587118.75
1701667718.614,15866,1585359.625
1701667889.899149,15979,1574952.625
1701667910.759064,15993,1573673.5
1701668007.65966,16056,1567933.125
1701668065.33084,16095,1564410.375
1701668099.755135,16116,1562514.25
1701668187.189001,16175,1557224.625
1701668206.572146,16188,1556064.75
1701668221.417951,16198,1555174.75
1701668230.302852,16202,1554819.625
1701668300.122013,16249,1550662.75
1701668409.831156,16321,1544328.25
1701668442.45202,16343,1542407.875
1701668467.579875,16360,1540924.0
1701668538.561456,16406,1536917.375
1701668589.120662,16440,1533977.375
1701668688.46872,16505,1528377.75
1701668768.605138,16559,1523756.5
1701668807.170212,16585,1521537.375
1701668814.55122,16590,1521113.625
1701668923.335276,16661,1515108.375
1701668976.883066,16697,1512081.125
1701669052.501187,16746,1507974.5
1701669147.583835,16808,1502828.125
1701669149.070471,16809,1502746.25
1701669186.240783,16834,1500685.75
1701669199.610439,16843,1499943.375
1701669220.613732,16857,1498793.125
1701669282.938576,16899,1495349.75
1701669536.473215,17066,1481820.0
1701669582.269544,17097,1479339.125
1701669635.345913,17131,1476621.0
1701669669.506016,17154,1474793.5
1701669725.833721,17192,1471779.5
1701669743.546135,17202,1470990.125
1701669798.354953,17239,1468074.75
1701669810.154021,17247,1467438.25
1701669830.821428,17261,1466337.5
1701669847.050234,17272,1465476.25
1701669873.762,17290,1464068.75
1701669876.761493,17292,1463914.25
1701669913.565102,17315,1462117.5
1701669915.038008,17316,1462040.5
1701669916.511339,17317,1461962.375
1701669920.934206,17320,1461731.5
1701669949.155227,17339,1460252.5
1701670000.957835,17374,1457539.75
1701670026.101726,17391,1456221.625
1701670049.593576,17405,1455141.0
1701670080.862363,17426,1453523.5
1701670107.49227,17444,1452138.625
1701670122.279765,17454,1451372.0
1701670197.970651,17503,1447616.0
1701670257.688534,17543,1444565.25
1701670278.489215,17557,1443503.0
1701670287.34172,17563,1443047.75
1701670308.216282,17577,1441989.0
1701670321.614356,17586,1441305.0
1701670332.026087,17593,1440775.75
1701670333.525893,17594,1440700.0
1701670339.482258,17598,1440398.0
1701670379.674205,17623,1438511.125
1701670394.526191,17633,1437758.25
1701670424.190126,17653,1436260.75
1701670444.961786,17667,1435213.25
1701670529.543965,17722,1431100.625
1701670602.104693,17771,1427455.25
1701670603.61278,17772,1427381.5
1701670654.461065,17804,1425026.75
1701670711.106882,17842,1422225.625
1701670878.968184,17953,1414140.75
1701670892.446944,17962,1413489.875
1701670916.145258,17978,1412331.875
1701670920.68177,17981,1412114.5
1701670933.975334,17990,1411466.125
1701670978.337357,18018,1409443.125
1701671030.368142,18053,1406931.75
1701671048.186268,18065,1406073.0
1701671109.084129,18104,1403276.875
1701671146.288634,18129,1401493.375
1701671171.431882,18146,1400283.875
1701671236.706183,18190,1397172.875
1701671274.896566,18214,1395481.75
1701671307.579839,18236,1393933.75
1701671349.048452,18264,1391971.625
1701671431.753919,18318,1388203.875
1701671497.250853,18362,1385140.25
1701671632.596636,18451,1379000.875
1701671634.060637,18452,1378932.375
1701671765.991345,18539,1372979.375
1701671777.809639,18547,1372434.0
1701671844.788256,18592,1369376.25
1701671937.541825,18652,1365332.75
1701672031.018253,18713,1361247.875
1701672041.456602,18720,1360779.5
1701672084.792855,18749,1358843.375
1701672139.634154,18786,1356378.0
1701672230.570657,18845,1352473.0
1701672301.849775,18893,1349318.0
1701672364.094258,18933,1346704.375
1701672401.17083,18958,1345074.0
1701672429.203501,18977,1343837.875
1701672436.646814,18982,1343512.625
1701672473.461086,19005,1342019.875
1701672506.260147,19027,1340599.125
1701672537.57582,19048,1339247.125
1701672607.374996,19095,1336228.25
1701672641.358314,19116,1334882.25
1701672696.307514,19153,1332517.125
1701672720.216994,19169,1331496.375
1701672809.145743,19227,1327820.5
1701672874.349041,19271,1325044.375
1701672880.592441,19275,1324794.5
1701672920.615504,19300,1323230.0
1701673197.299673,19485,1311739.75
1701673222.344606,19500,1310819.125
1701673226.805054,19503,1310633.0
1701673259.31293,19525,1309285.125
1701673268.157334,19531,1308917.25
1701673339.199363,19579,1305980.5
1701673361.466901,19594,1305067.75
1701673423.285692,19634,1302638.375
1701673432.088092,19640,1302275.875
1701673452.809445,19654,1301428.0
1701673469.007727,19665,1300764.875
1701673482.357805,19674,1300223.5
1701673553.252831,19720,1297455.0
1701673563.624613,19727,1297036.0
1701673569.513519,19731,1296794.625
1701673578.422587,19737,1296434.75
1701673665.36714,19796,1292901.5
1701673707.723876,19823,1291295.0
1701673741.869995,19846,1289925.125
1701673848.089021,19916,1285783.75
1701673880.682264,19938,1284484.375
1701673929.81999,19971,1282539.125
1701673941.723729,19979,1282068.5
1701673955.009632,19988,1281542.25
